activity_ts,organization_id,district_id,school_id,user_id_to,user_id_from,distribution_id,distribution_id_from,activity_type_id,activity_ref_key,activity_detail_idx,activity_sub_type_id,activity_status_id,vendor_id,transaction_key,vendor_order_key,vendor_purchase_order_number,description,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,updated,updated_date,authorizenet_transid,invoiceAchDataId,distributionVendorName,created_date,submitted_date,completed_date,modified_date,prepaidStatus,original_amount,is_autoprocessed,req_transaction_token
2024-11-25 21:05:31,457,678,15841,15841,15841,15841,12045,2,021c3914-0db1-4563-82ac-9a0d76d9e5f2,12,12045,11,5879,V2F0XMUJYM1VPH1X,BGKWV3WY-ZI7K-OPFK-K2CV-FAV04JLMYHYB,G3LE,"Natura ipsa iudicari. Ea quid percipit aut quid malum. Ad quorum iudicium elaboraret, et sunt illius scripta leviora. Qui ratione voluptatem sequi nesciunt, neque porro quisquam est, qui Ennii. Eadem causa sunt, qua ante quam. Censet in infinito inani, in quo etiam Democritus haeret, turbulenta concursio hunc.",118.72,118.72,11.87,5.94,9.50,5.94,5.94,0,2024-12-05 17:32:29,1435348899,MFU5966xd,"Donegal Group, Inc.",2024-12-05 17:32:29,2024-12-15 13:59:27,2024-12-25 10:26:25,2025-01-04 06:53:23,Active,118.72,0,3quQ974674zQ1BH93GVt4hf9e3LRQk5R
2024-11-28 10:45:25,457,740,5529,5529,5529,5529,12718,3,c452725a-e52f-41ea-852f-8ca731e9c9fc,10,12718,1,5057,WUXSCEWO2G1WM4CJ,QCB017TJ-3EYT-BQ8X-N47F-TXDVANZ8QT91,O8H,"Tractat locos ab Aristotele ante tractatos? Quid? Epicurei num desistunt de isdem, de quibus et. In discordia dominorum domus; quo minus id, quod his libris quaeritur, qui sit finis. Fugiendis ut rationem sequamur monet. Nec enim. Ut Epicuri ratio docet, tum denique poterit aliquid cognosci et percipi. Quos qui tollunt.",98.64,98.64,9.86,4.93,7.89,4.93,4.93,0,2024-12-05 10:11:52,7037371,VEO1956fg,Lear Corporation,2024-12-05 10:11:52,2024-12-12 09:38:19,2024-12-19 09:04:46,2024-12-26 08:31:13,Under Review,98.64,0,5YkBx6pmU2s6T15C5pW10Q8Ne2F61a7D
2024-11-29 08:19:59,457,772,1317,1317,1317,1317,12943,1,b19392f4-9b48-4047-a507-9c3bde3d969e,12,12943,3,9496,2RP0REX4LXKIG4DU,NEIJSXN8-MRM7-EWYO-FEN3-IXGQPO4TOO5X,9RU4V,"Ut ea, quae praeterierunt, acri animo et attento intuemur, tum fit ut aegritudo sequatur, si.",118.37,118.37,11.83,5.92,9.47,5.92,5.92,1,2024-11-30 01:06:48,103407,WCS3141st,"Safe Bulkers, Inc",2024-11-30 01:06:48,2024-11-30 17:53:37,2024-12-01 10:40:26,2024-12-02 03:27:15,Pending Activation,118.37,1,1r3885214Gp7z3B206wZ5ww944yL2eI5
2024-12-01 03:23:41,457,549,11519,11519,11519,11519,13403,2,9f5b9a49-9345-469e-b678-2560496b8a02,6,13403,4,15570,EJY0N1S9XQ2DFL5C,R04NGMVU-5D42-KPUC-3D5G-5VBRQ3EWFFIY,N6XYPLU08,"Potest non modo non inopem. Potest. Quodsi corporis gravioribus morbis vitae iucunditas impeditur, quanto magis animi morbis.",57.30,57.30,5.73,2.86,4.58,2.86,2.86,1,2024-12-02 23:53:26,116578579,XKD7560br,"Continental Building Products, Inc.",2024-12-02 23:53:26,2024-12-04 20:23:11,2024-12-06 16:52:56,2024-12-08 13:22:41,Inactive,57.30,1,2J3yas2FABduPo150qivHE8uW70MjwkE
2024-12-02 22:28:28,457,755,14983,14983,14983,14983,13869,1,2e3881da-3f86-47b0-93db-6c96b73fdf12,12,13869,8,6745,10SSE30J4OG00TV8,RBLZ8MOI-M55D-M17W-LY2V-ONVX87YC5VK4,GL9,"Molestum est, habeo quae velim. An me, inquam, nisi te. Iis per se esset et. Illa ipsa, ne simulent, et iis servire, qui vel utrisque litteris uti velint vel.",115.76,115.76,11.57,5.79,9.26,5.79,5.79,1,2024-12-07 16:20:04,0850340664,SIL9615de,Raytheon Company,2024-12-07 16:20:04,2024-12-12 10:11:40,2024-12-17 04:03:16,2024-12-21 21:54:52,Expired,115.76,1,1ku0jxCt6o0m7CLeFzb2wTw1hupzSv9k
2024-12-05 15:01:59,457,148,16221,16221,16221,16221,14565,3,32825ac8-4508-4e91-83d6-e86455ba2067,10,14565,9,13852,Y67REZGJI0Q8CL8N,4SY8VWHO-J3U6-46YD-RPVJ-ZE9Q0DY0T5OM,JUH9O,"Adhuc nec mihi tamen, ne faciam, interdictum puto. Locos quidem quosdam, si.",96.83,96.83,9.68,4.84,7.75,4.84,4.84,1,2024-12-06 06:35:34,6421748737,QWI6472kr,Madison Strategic Sector Premium Fund,2024-12-06 06:35:34,2024-12-06 22:09:09,2024-12-07 13:42:44,2024-12-08 05:16:19,Blocked,96.83,1,UqXlQ7EnVTppYisoPQji59PzsAdGCSf9
2024-12-07 13:34:36,457,441,16620,16620,16620,16620,15060,3,b6b85213-f8c4-4b72-b5b7-5a191ce2f57b,4,15060,3,17889,599I9Q9RQP0DG2YX,0AUXGOBD-XCHF-S5NX-GQWY-5Y3DS2OYQ9LR,J9XEI,"Sed imperitos --, quamquam autem et laetitiam. Quidem expedire possunt, quod disserunt. Praeterea sublata cognitione et scientia tollitur omnis ratio. Iis quidem non admodum flagitem. Re mihi non aeque satisfacit, et quidem locis pluribus. Sed.",36.72,36.72,3.68,1.83,2.93,1.83,1.83,0,2024-12-12 19:24:56,332379,NNB8365jt,Veeva Systems Inc.,2024-12-12 19:24:56,2024-12-18 01:15:16,2024-12-23 07:05:36,2024-12-28 12:55:56,Under Review,36.72,0,w9zs8Nua5zluC7o663a4boW14tsEvt3Q
2024-12-08 07:53:40,457,26,10660,10660,10660,10660,15252,2,79f0f5e7-6404-40ba-8167-bb0c6c89c0b6,10,15252,9,2868,T80V0OJDBR070T4A,EIC9J8C7-HITF-JNIE-V9ZX-S8G8UFD6WQNS,9H0TO9WEPC,Molestias esse fugiendam? Eademque ratione ne temperantiam.,100.65,100.65,10.07,5.03,8.05,5.03,5.03,1,2024-12-09 11:55:28,7381247715,XHK8296qt,Galapagos NV,2024-12-09 11:55:28,2024-12-10 15:57:16,2024-12-11 19:59:04,2024-12-13 00:00:52,Recharged,100.65,1,LL5I7D40Hi7gDLyaZ4KS0rF8VPCEe5MV
2024-12-10 16:21:41,457,173,6352,6352,6352,6352,15876,1,0a627607-6522-4086-b9a6-9bbdcf7ceed9,13,15876,8,1494,YV8DUASACX8LIONG,YGMY7MGH-KSKU-W2QO-AVP6-SO840D51FLF4,98IZP3M,"Dolorem pariant, has optari, quia. Epicuro reprehensa et correcta permulta. Nunc dicam de voluptate, a meque ei responsum. Aptior partitio quam illa, qua est usus Epicurus? Qui. Nec finis inveniri potest. Quodsi corporis gravioribus morbis vitae iucunditas impeditur, quanto magis animi morbis.",129.98,129.98,13.00,6.50,10.40,6.50,6.50,0,2024-12-17 23:57:10,9152673844,RKF3900de,"Coherus BioSciences, Inc.",2024-12-17 23:57:10,2024-12-25 07:32:39,2025-01-01 15:08:08,2025-01-08 22:43:37,Cancelled,129.98,0,91ONih4JL1sJYIUWz8O2UJ89W7qTvq36
2024-12-13 08:56:38,457,399,4228,4228,4228,4228,16589,1,772fee17-3692-4219-a6f0-fa5d5f311c52,10,16589,8,11257,PD1T7FKKMPX2OPXW,EAA2GZ7F-JAQA-J7I7-T0JE-26AGXQE27DF4,LX830A5JET,"Delectatum: 'Numquidnam manus tua sic affecta, quem ad modum sit affectus, et firmitatem. Sola, quae nos a libidinum impetu. Patrioque amori praetulerit ius maiestatis. Odia, invidiae, despicationes adversantur voluptatibus, sic amicitiae non modo.",97.91,97.91,9.79,4.90,7.83,4.90,4.90,0,2024-12-20 02:13:17,406333048,STK4666fe,"Edge Therapeutics, Inc.",2024-12-20 02:13:17,2024-12-26 19:29:56,2025-01-02 12:46:35,2025-01-09 06:03:14,Inactive,97.91,0,e3rnLAri12Ql3enXU2kpF7hhq22AUI3p
2024-12-15 03:38:40,457,946,17900,17900,17900,17900,17065,1,ce50278c-cf27-4aae-af25-ba53ad77a9c8,10,17065,7,12235,IL65S6J5M9K9FYMC,KMOJ6ZKS-AWKU-572Z-WPPL-P4DSM19WIDR5,U3NI1,"Inquit, totum Epicurum paene e. Loqueretur, intellegere, quid diceret? Aliena dixit in physicis nec ea ipsa, quae. Nosmet ipsos diligamus, idcirco et hoc ipsum efficitur. Omnem perturbari videmus errore et inscientia, sapientiamque esse solam, quae. Graecum te, Albuci, quam Romanum atque Sabinum, municipem Ponti, Tritani, centurionum, praeclarorum.",103.35,103.35,10.33,5.17,8.27,5.17,5.17,0,2024-12-24 23:14:40,9704363650,UFG3915kk,"GTY Technology Holdings, Inc.",2024-12-24 23:14:40,2025-01-03 18:50:40,2025-01-13 14:26:40,2025-01-23 10:02:40,Depleted,103.35,0,H6VfojVjLuc1FBs414k9r99YL018pF7g
2024-12-17 03:45:27,457,648,19303,19303,19303,19303,17568,3,1f53f7a7-730d-4812-a310-eb9719b66870,9,17568,2,10993,PYSOSR3R3041V7C8,CR7GZ9GX-N29D-HQ6R-PSK7-ZSLBTOTINM83,VTEK3DR,"Consequatur aut perferendis doloribus asperiores repellat. Hanc ego cum teneam sententiam, quid est cur dubitemus. Veserim propter voluptatem; cum autem usus progrediens familiaritatem effecerit, tum amorem efflorescere tantum, ut, etiamsi.",94.07,94.07,9.41,4.70,7.53,4.70,4.70,1,2024-12-19 16:40:33,8278073286,LNP8895dd,"Niagara Mohawk Holdings, Inc.",2024-12-19 16:40:33,2024-12-22 05:35:39,2024-12-24 18:30:45,2024-12-27 07:25:51,Active,94.07,1,2Lc9c97b5Nh398Ch23382q9VTTTp2Fs5
2024-12-17 17:07:32,457,787,18031,18031,18031,18031,17721,1,36920195-3c81-4ad0-8c75-7f461d09f583,14,17721,8,3499,C7Z367GJE8M6LNRK,FOJA950U-C8O1-EW7W-W33U-7T6PBIIYKRU1,17S7O5NTNE,"Est, habeo quae velim. An me, inquam, nisi te audire vellem, censes haec dicturum fuisse? Inquam, 'Tite!' lictores, turma omnis chorusque: 'chaere, Tite!' hinc hostis mi Albucius.",136.24,136.24,13.62,6.82,10.90,6.82,6.82,1,2024-12-19 18:39:53,626293,ZXS2333nq,Cowen Inc.,2024-12-19 18:39:53,2024-12-21 20:12:14,2024-12-23 21:44:35,2024-12-25 23:16:56,Blocked,136.24,1,f867Y5usXn2iGd6R9Ad9Yu2YjkVoyED2
2024-12-20 00:56:26,457,762,795,795,795,795,18318,1,7dac191d-ede3-4c5c-a21d-ebe0d6a2f8bf,9,18318,5,8797,H0C7P85X5FACAUHA,4N6KQH3K-45BB-A29T-6PFQ-CZQW6EV14AFI,OHO7G63VCS,"Quae dicta sunt ab iis quos. Gravioribus morbis vitae iucunditas impeditur, quanto magis animi morbis. Rem aperiam eaque ipsa, quae laudatur. Vel copiosae vel elegantis ornatus defuit? Ego vero, quoniam forensibus operis, laboribus, periculis non deseruisse.",94.94,94.94,9.49,4.75,7.59,4.75,4.75,0,2024-12-27 09:38:53,26992170,SVZ8116dt,UTStarcom Holdings Corp,2024-12-27 09:38:53,2025-01-03 18:21:20,2025-01-11 03:03:47,2025-01-18 11:46:14,Blocked,94.94,0,9K5YGuoc643i8Ay1KYZ97Faa0wsCka7b
2024-12-21 17:56:50,457,675,2464,2464,2464,2464,18765,2,4ef92ae8-3543-4f89-bf17-86f2169f8304,8,18765,2,4565,7NQ6CXR9QUDQHUE9,7EKVKD5R-EF3Z-0D8X-CFVE-ZMA3FYMD8IKJ,3LG3N,"Voluerint, liberabuntur: istae enim vestrae eximiae. Ipsam causam non multo maiores esse. Plus habeat sapiens, quod gaudeat, quam quod angatur. Optime vero Epicurus, quod exiguam dixit.",83.68,83.68,8.37,4.18,6.69,4.18,4.18,1,2024-12-26 00:57:05,166746,NOJ3564ad,"Protagonist Therapeutics, Inc.",2024-12-26 00:57:05,2024-12-30 07:57:20,2025-01-03 14:57:35,2025-01-07 21:57:50,Suspended,83.68,1,AS2q7946Wbd69WxvZp1KHZe7m1zOC54X
2024-12-23 18:27:33,457,888,9873,9873,9873,9873,19286,3,a8a0b064-c983-4d67-8342-1a60f0acb796,13,19286,5,19583,VL7W65J9JEM3YZTR,1E3U5PFS-SJTR-CGYA-BT4G-MI2WNLHEJFVO,4GQLFUJSM9,"Videre, nihil tranquilli potest. Quodsi corporis gravioribus morbis vitae iucunditas.",127.09,127.09,12.71,6.36,10.17,6.36,6.36,1,2024-12-23 22:04:50,693279482,JRK0212vo,PJT Partners Inc.,2024-12-23 22:04:50,2024-12-24 01:42:07,2024-12-24 05:19:24,2024-12-24 08:56:41,Cancelled,127.09,1,Es1JU2618GCfoaiDiP5DZ58nIbNmQCwd
2024-12-24 18:42:04,457,50,5093,5093,5093,5093,19566,2,f72be0b0-c406-415f-92fe-5a72f162703a,7,19566,5,7145,I8YKZKWJ4MA7BPH6,8IW7OB9X-PSPR-910O-ILHE-GA583A9T8YR9,OQCN2K4SEE,"'chaere, Tite!' hinc hostis mi Albucius, hinc inimicus. Sed iure Mucius. Ego autem mirari. Faciant, incidant in maiorem. Ex quo efficeretur. Ad minuendas vitae molestias accessio potest fieri, quanta ad.",66.10,66.10,6.61,3.30,5.28,3.30,3.30,0,2024-12-29 21:11:09,5811909,IFR4372pf,Zebra Technologies Corporation,2024-12-29 21:11:09,2025-01-03 23:40:14,2025-01-09 02:09:19,2025-01-14 04:38:24,Depleted,66.10,0,3Lb993XBDiI1bCbe43gs7WDYT73UCI9A
2024-10-10 17:45:01,458,906,17896,17896,17896,17896,32,1,25f03f67-bcaa-4596-a91f-64389fcbe133,8,32,11,5007,S6UXIPEZ777BHSIW,QZE8GKGZ-DH8U-OL0H-YLG9-HRQEOJWN2BXE,92ZK6,"Tamque variis ab ultima antiquitate repetitis tria vix amicorum paria. Sit. Non enim hanc solam sequimur, quae suavitate aliqua.",77.29,77.29,7.73,3.86,6.18,3.86,3.86,1,2024-10-13 20:53:09,1145125,RDC6381tm,ProShares UltraPro QQQ,2024-10-13 20:53:09,2024-10-17 00:01:17,2024-10-20 03:09:25,2024-10-23 06:17:33,Blocked,77.29,1,BHjUHBBU4KeH0LpG58m7ew744eJhG9La
2024-10-13 09:27:38,458,185,2055,2055,2055,2055,730,2,211a4a3b-f719-41c0-9b27-d43528c26242,8,730,2,1764,PF1GYJBIUS9ORSNC,HOLYSHJM-3695-EH7E-BLMH-3MVW1HM7AAOV,7FJA,"Vivendum. Sed existimo te, sicut nostrum Triarium, minus ab eo dissentiunt, sed certe non probes. Esse iucundum est propterea, quia tutiorem vitam et voluptatem pleniorem efficit. Itaque. Timeam lectorem, cum ad te ne Graecis quidem cedentem in philosophia audeam scribere? Quamquam a. Amicitiam propter nostram voluptatem expetendam putemus, tota amicitia quasi claudicare. Exercitation ullamco laboris nisi ut aliquid ex ea commodo.",84.68,84.68,8.47,4.23,6.77,4.23,4.23,0,2024-10-23 07:36:05,3869130364,WAL4577ie,"One Liberty Properties, Inc.",2024-10-23 07:36:05,2024-11-02 05:44:32,2024-11-12 03:52:59,2024-11-22 02:01:26,Expired,84.68,0,D7U2sj6lQ35Vc4TFUDhS96dL55kN4158
2024-10-15 18:30:51,458,858,13631,13631,13631,13631,1339,3,399f97ba-6ac7-4ec9-a2f5-5cf3c499e101,12,1339,8,11133,73BU2PAAX1GFFK42,JEUP876F-IUWC-V4YO-X1T0-M7JV6FERRMDC,WDDHUHYZG,"Incursione non solum praesentibus fruuntur, sed etiam praetereat omnes. Defatigatio turpis est, cum id, quod propositum est, summum profecto. Conversam Atilii mihi legendam putem, de quo Lucilius. Metus plena sit, ratio ipsa monet amicitias. Consequatur? Quis autem vel eum iure reprehenderit.",115.77,115.77,11.58,5.79,9.26,5.79,5.79,0,2024-10-25 12:42:14,5394517990,NVF9960ad,"NI Holdings, Inc.",2024-10-25 12:42:14,2024-11-04 06:53:37,2024-11-14 01:05:00,2024-11-23 19:16:23,Under Review,115.77,0,KlCQU2Cp6A2l6s2b2NPpThlb38HH5q22
2024-10-16 10:57:44,458,91,1832,1832,1832,1832,1512,2,aee82d2b-d1c0-491b-875b-ed48d5d26ce9,7,1512,11,18428,CF75I20YABHX1HJ8,GIPN6X3P-P2XV-DX34-8F4N-Z92SL4TL27PO,EXL6,"Voluptas sit non dolere. Sed ut omittam pericula, labores. Dicit, omnium rerum, quas ad beate vivendum sapientia comparaverit, nihil esse maius amicitia, nihil.",73.50,73.50,7.35,3.67,5.88,3.67,3.67,1,2024-10-19 07:57:36,658459,RBJ1809tw,"U.S. Global Investors, Inc.",2024-10-19 07:57:36,2024-10-22 04:57:28,2024-10-25 01:57:20,2024-10-27 22:57:12,Suspended,73.50,1,iT8skiMecFdbzQ2LS29n38UKnXz0ENd5
2024-10-19 10:04:24,458,577,3783,3783,3783,3783,2293,3,032f9b31-34f0-4cfc-b5f9-ca9b2ff3e73e,15,2293,5,19578,QMCU8QLJF429M0RO,NOLGZOWG-STAH-NDVE-E5QP-GZO7Q5NDQGHO,JJTMJ,"Sitne in fructu habendus, disseretur inter. Aegritudine possit et sine metu degendae praesidia firmissima. .",149.51,149.51,14.95,7.48,11.97,7.48,7.48,1,2024-10-21 01:08:42,933093321,AMA5081id,"Just Energy Group, Inc.",2024-10-21 01:08:42,2024-10-22 16:13:00,2024-10-24 07:17:18,2024-10-25 22:21:36,Suspended,149.51,1,35385y8R1akW8o1P2ppdXKtfq0i1GHc8
2024-10-20 04:48:53,458,867,12914,12914,12914,12914,2501,3,7d4ba895-5fc8-486b-b5a4-c3acc57b6e2d,11,2501,6,18620,3W9JHOFONVMJ0EDJ,MHQDAE1U-1D48-R0RQ-ZK5I-BBZE8LEF03ZN,QUDYOKT4PG,"Asperum nisi dolorem, de quibus et ab antiquis, ad arbitrium suum scribere? Quodsi Graeci leguntur. Ut atomus altera alteram posset. Ea solum incommoda, quae eveniunt.",109.45,109.45,10.94,5.47,8.76,5.47,5.47,0,2024-10-26 09:55:09,215602671,RWA0405go,"Ameresco, Inc.",2024-10-26 09:55:09,2024-11-01 15:01:25,2024-11-07 20:07:41,2024-11-14 01:13:57,Expired,109.45,0,3uv7o35OACSJt4PiYihHAB00W4uWUXnw
2024-10-21 19:18:23,458,798,9045,9045,9045,9045,2927,2,15db5f03-4367-43df-8592-196e51a13db2,12,2927,7,13881,EHVSER0CFXGNCZ13,BLCWHD5L-LY1T-OS0F-EHXI-XFP8I0A0IIVW,BHESY3H,"Tum dicere exorsus est. Primum igitur, inquit, sic agam, ut ipsi auctori huius. In primis, quod, cum in rerum. Concederetur, etiamsi ad corpus referri, nec ob eam causam non multo.",124.52,124.52,12.45,6.23,9.96,6.23,6.23,0,2024-10-27 12:15:52,5502983,GED1488js,"WhiteHorse Finance, Inc.",2024-10-27 12:15:52,2024-11-02 05:13:21,2024-11-07 22:10:50,2024-11-13 15:08:19,Expired,124.52,0,y63e6R3saGeRb0vV4T5pqq5Wo409U42n
2024-10-23 07:47:01,458,299,13597,13597,13597,13597,3329,3,035e0561-5910-48f7-aa02-4532a4025eb1,7,3329,5,17932,LRFZM5TCR8U0KKJ6,H62N9WR4-UNVV-69B6-9QPR-V9RVJJ4GN0G8,5O3,"Enim, quae in rebus aut expetendis aut fugiendis ut rationem sequamur monet. Nec. Possimus, molestia liberemus. Ut enim mortis metu omnis quietae vitae status perturbatur, et. Non dolere. Sed ut perspiciatis, unde omnis.",73.06,73.06,7.31,3.65,5.84,3.65,3.65,1,2024-10-27 05:22:54,953762431,NZQ5219ho,Walt Disney Company (The),2024-10-27 05:22:54,2024-10-31 02:58:47,2024-11-04 00:34:40,2024-11-07 22:10:33,Depleted,73.06,1,aNnPav2zKK97JKblJ90f8pjtHmEGb2u8
2024-10-25 11:31:21,458,32,1334,1334,1334,1334,3916,2,bf2f12c5-919e-42e8-8bef-272c994e7316,7,3916,8,16534,TZP19YEIBGY0MP7H,BP5SHJ39-IBPC-ZEOP-JO3L-CVJFTSGDBOWQ,XVDTV0,"De Graecis? Nam si concederetur, etiamsi ad corpus referri, nec ob eam causam. Quae logikh dicitur, iste vester plane.",70.68,70.68,7.07,3.53,5.65,3.53,3.53,1,2024-10-27 23:11:54,011782,TFW3374wz,PAVmed Inc.,2024-10-27 23:11:54,2024-10-30 10:52:27,2024-11-01 22:33:00,2024-11-04 10:13:33,Cancelled,70.68,1,vos1LJpTI2k9A7p6QH55WzoQtn3s20Of
2024-10-26 22:27:16,458,560,7996,7996,7996,7996,4297,1,6b448dcc-a258-4062-aa79-e037770edfb9,10,4297,11,1676,V3KAYP0IZ4EP436D,Y8QFH8FQ-8EOT-V8HM-RWWP-OKJDIA59MHZZ,XNU7NL8N,"Partes mundi, quaeque in eo quoque. Laudatur, industria, ne fortitudo quidem, sed ista sequimur, ut sine cura metuque. Quietem et ad usus civium non inutile, nosque ea scripta reliquaque eiusdem generis.",98.15,98.15,9.81,4.91,7.85,4.91,4.91,1,2024-10-30 19:01:43,249912287,CVE4983rt,"Community Trust Bancorp, Inc.",2024-10-30 19:01:43,2024-11-03 15:36:10,2024-11-07 12:10:37,2024-11-11 08:45:04,Depleted,98.15,1,R4NJGjsYDp6Da137IHFOxy03X2nnwKC9
2024-10-30 09:04:59,458,537,7113,7113,7113,7113,5173,2,891f7c25-a4ca-4d9d-82cd-34b5018c429e,9,5173,6,18710,MHLQHARO0DCXMK13,QCHQNFZV-5XWS-DEII-7CTP-DTYT1BPJ3MI5,PVZ,"Seiunctum. Nec vero quisquam stultus non horum morborum. Posse. Qui autem, si maxime hoc placeat, moderatius.",92.78,92.78,9.28,4.64,7.42,4.64,4.64,1,2024-11-02 17:44:39,4726969837,PZU4897vh,Kimberly-Clark Corporation,2024-11-02 17:44:39,2024-11-06 02:24:19,2024-11-09 11:03:59,2024-11-12 19:43:39,Suspended,92.78,1,HXFR2r8HE6Fm82Or01O1J6sDmB5vmxPX
2024-10-30 17:23:58,458,947,17905,17905,17905,17905,5269,2,ddf571f5-13dd-460e-a4c7-18e866b1a488,9,5269,5,19245,NR0WWKRCWF4JNX8I,E41RFWWS-NW1R-CVFL-AOET-CX04VM4KE7A0,1E7GIUKL,"Facere nondum depravatum ipsa natura divitias, quibus contenta sit. Et vacuitate omnis molestiae gaudemus, omne autem. Litteris, quarum summum erat in utroque studium, deinde. Statua est in quo a nobis philosophia defensa et. Dignitatis, quam mihi quisque tribuat, quid in omni re doloris amotio successionem.",93.39,93.39,9.34,4.67,7.47,4.67,4.67,0,2024-11-09 13:50:57,336202,LNB0805yy,Hugoton Royalty Trust,2024-11-09 13:50:57,2024-11-19 10:17:56,2024-11-29 06:44:55,2024-12-09 03:11:54,Blocked,93.39,0,4eCo2v8ykV4d40vtveQDz6hfN68Xowz7
2024-11-02 13:39:41,458,366,17921,17921,17921,17921,6002,2,25814f41-2d61-4c1f-9282-6060867c8aaf,13,6002,12,12806,CWJLD5VUV56IC9OI,DDWVE4TM-S28X-75VM-FLQF-96N1JLZ0QD3U,BNG8N5,"Enim aut utilior aut ad. Et correcta permulta. Nunc dicam de voluptate, a meque ei responsum, cum C. Triarius. Afflueret et illaberetur, nec manus esse contenta posset. Est quaerendi ac disserendi, quae logikh dicitur. Amicitia, nihil uberius, nihil iucundius. Nec vero hoc oratione solum, sed multo magis vita et.",127.82,127.82,12.78,6.39,10.23,6.39,6.39,0,2024-11-11 21:57:35,5667324119,IYO9084hg,Guggenheim Taxable Municipal Managed Duration Trst,2024-11-11 21:57:35,2024-11-21 06:15:29,2024-11-30 14:33:23,2024-12-09 22:51:17,Depleted,127.82,0,045bydMuTMEfqlgpPi8kttzRVZau2I1P
2024-11-03 08:33:27,458,906,9444,9444,9444,9444,6210,3,be8e8a55-b5b7-4dbc-b53a-75f74de97a07,11,6210,11,12072,DZRB1RO8M4RTJ96C,YTEXVUSV-G267-LOYJ-EFQ7-3DT9MQ99GC4F,U5U,"Sic de iustitia iudicandum est, quae non modo numquam nocet cuiquam, sed contra. Ad eos cum suavitate afflueret et illaberetur, nec manus esse. Nec opera multa nec impensa expleantur; ne naturales quidem multa desiderant, propterea quod ipsa natura. Fieri, quanta ad augendas, cum conscientia factorum, tum poena legum odioque civium? Et.",110.56,110.56,11.06,5.53,8.85,5.53,5.53,0,2024-11-10 02:35:28,0594209,VIU7010tz,"Lawson Products, Inc.",2024-11-10 02:35:28,2024-11-16 20:37:29,2024-11-23 14:39:30,2024-11-30 08:41:31,Inactive,110.56,0,8EZ0e8ImTuI5PF4P5TTZM4b9KkAAE7jE
2024-11-06 13:58:20,458,319,10926,10926,10926,10926,7044,1,612cbd67-99a3-47fa-a08e-3dd811f03ff2,13,7044,5,14044,T0VUIVD17Q1ZZVHI,3NBJBCA9-JSRA-VRGZ-JAIM-LBYYMKRMYUSE,DSL0VT1,"Neque honoris neque imperii nec libidinum nec epularum nec reliquarum cupiditatum, quas. Expeteretur, si nihil tale metuamus. Iam illud quidem adduci vix. Physicis et fortitudo sumitur contra. Debitis aut rerum necessitatibus saepe eveniet, ut et.",126.50,126.50,12.65,6.33,10.12,6.33,6.33,0,2024-11-14 03:40:29,101458431,NKW0637zx,"Franklin Resources, Inc.",2024-11-14 03:40:29,2024-11-21 17:22:38,2024-11-29 07:04:47,2024-12-06 20:46:56,Cancelled,126.50,0,5q43n7iTIsBb634M8smCP056azf7sa6O
2024-11-08 03:16:17,458,441,14780,14780,14780,14780,7437,3,525b0ecf-bc0e-4653-af60-f43d2c572254,5,7437,10,18853,UYOK8HQ5XRZADSLT,C6I036LV-RIAQ-WW0U-AWCP-6DGSFE5XTFH2,8E1,"Videtur. Ac fieri potest, ut non modo singulos homines, sed universas. Electis graviter ornateque dictas quis non legat?",46.19,46.19,4.62,2.30,3.69,2.30,2.30,1,2024-11-09 17:57:41,5751009009,OQY5534ee,Gladstone Capital Corporation,2024-11-09 17:57:41,2024-11-11 08:39:05,2024-11-12 23:20:29,2024-11-14 14:01:53,Blocked,46.19,1,1v8Lf79V1Aap0HQmcZ2zqbw08bF7Pm98
2024-11-09 07:50:19,458,482,14202,14202,14202,14202,7733,1,95c7a400-b10c-45dc-bb12-dbb984e6da9d,6,7733,4,4972,P9XQHM1CAXJVFYME,UHSTNQKD-0HTS-2WK0-VL6C-2QMRDUSYAT91,7LGMFOJQ5,"Est vivere cum dolore, cui sententiae consentaneum est ultimum esse bonorum eum voluptate.",63.07,63.07,6.31,3.15,5.04,3.15,3.15,1,2024-11-10 10:52:50,6512332709,EGW1968ej,"Chuy's Holdings, Inc.",2024-11-10 10:52:50,2024-11-11 13:55:21,2024-11-12 16:57:52,2024-11-13 20:00:23,Suspended,63.07,1,WXRTMk3T50KV5L3fXuDr2OsziXl3vUtw
2024-11-10 22:58:55,458,556,13079,13079,13079,13079,8152,3,8ec5179e-9aba-41f7-b7fb-30960859e219,9,8152,7,2844,FZ9VVDLUC2DOLJE0,Q99OSPVL-1EZE-C7OS-6EC7-5TKPHMARYD0G,7ZZ,"Sit numeranda nec in malis dolor, non existimant oportere nimium nos causae confidere. Magis vita et factis et moribus comprobavit. Quod quam magnum sit fictae veterum. Non recusandae. Itaque earum rerum defuturum, quas natura.",90.28,90.28,9.03,4.51,7.22,4.51,4.51,0,2024-11-16 13:20:37,1707746,LUX5043gp,"Greene County Bancorp, Inc.",2024-11-16 13:20:37,2024-11-22 03:42:19,2024-11-27 18:04:01,2024-12-03 08:25:43,Blocked,90.28,0,29QB091mmUyTB4S90Hz50uIOKrlBjXHP
