activity_ref_key,item_idx,category
09753eb6-31b9-4331-b5f6-742eb8b08f6f,14529,Chemistry Tutoring
0f35966e-a603-4ce1-80c5-52163e586bb9,18624,Security Cameras
357e19b8-c66b-4924-b8b6-6e94fdcb30ac,8756,Computers
4f4d9fa5-5ad3-4747-9cac-e44e703058f4,6970,Sports Equipment
9fffd210-674b-4a12-b2a7-6e728632ce8d,8591,Hard Drives
335982fb-d4ae-48bc-869f-f8e08ce5ddfa,12504,Student Supplies
d5857771-a48d-45df-aff1-3c87de5ab396,18173,Lab Fees
c3c6a768-17fb-4790-ada7-ab3fee8beb30,6347,Behavioral Therapy
58e409f1-f655-46a1-add6-1ffaa7f2fc4b,4981,Public Health
9c1e4b9f-3ead-46f5-a838-1e3c87270161,12804,Stage Equipment
7c432701-99be-4ea7-be56-33e9ba3df4bb,5916,Study Skills
362fbdef-5fc3-4440-a015-228bc8f572d4,14204,Meeting Supplies
e5852515-98a4-48e6-a4c4-a1fec7d9d640,4876,French Tutoring
6d94b962-7271-425f-8c2d-e36cb1e3d05e,8199,Tech Repair
f6c4678d-3867-40f4-a3f4-1e111ac8f6fb,7358,Tuition
2194efec-e3b8-417b-91be-09199456c9e1,4916,Test Kits
3f4d77cb-fe22-4721-be54-b1eee99ee7de,12354,Tech Hardware
24d62ca4-ada6-4240-aa37-6e641de42a95,1231,Therapy
01076cf4-ec98-4491-ac51-1136bc28a662,1482,Printers
0c22bac5-77c6-41ca-9e32-037d1475655d,19035,Behavior Intervention
beb770d7-85b6-4c99-932c-9cc2858c4c6e,5338,Game Design
c2a4ecd5-645b-49d4-9453-c38a8fd87f9f,8309,Venue Rental
eef907e7-1124-4204-af8f-8578af0b5bee,13437,Braille Services
99e5de16-f4af-4296-84ec-0f0fb5d6ef2d,16811,Teacher Desks
16940cf8-0869-42b3-813a-8ca6f174e0c7,15640,Transcripts
00ef71fd-4d4b-4f45-bd8c-14d52aa79215,326,Productivity Software
aa06c71d-9317-4f81-8f61-32e0511c316b,14483,General Supplies
e126e35d-bec9-4c1b-ac77-730324f000cc,9756,Window Repair
41e080b5-327b-46bc-a73c-28d21f430a05,8895,Air Filters
026fd75d-c552-4e7e-992d-5c992e803953,538,Student Desks
e1b68d16-a6d9-4306-8e16-1c447de85759,2035,Gowns
16a17cb2-af71-4917-bcdb-af8fa9b41060,873,Textbooks
8716f04e-4945-463e-bd66-dbf146602bed,4627,Social Distancing Markers
2350f400-e98f-4da1-867e-32a4a55b0a43,14363,School Events
7347385d-e5f4-4b0b-83bd-02cb261d17cc,19674,Snacks
c1c856ea-c4af-4c86-a0f1-db78e5bf3374,5078,Lab Equipment
af407252-a16f-4c5a-b321-e57e79e2f30f,16216,Workshops
d4d2f1c1-235e-47f3-8563-c080ff819b18,9946,World History
910ed39b-b7a1-4033-ae95-ef4d57cf3df7,17070,First Aid Training
9c67954e-788a-4bf0-8b23-18b44fe15c60,11132,Dance
cf29254d-d6f1-4116-973f-2fa8f7c04d30,9137,Lab Supplies
f27df8f7-9dc1-47f0-9844-1ec762284c04,1598,Bus Passes
8b32d81e-8c9c-49ef-ada9-11136362d558,9943,Health and Safety
c6db1599-1353-4d61-8132-08b083a56dfe,1652,Robotics Club
0ae64681-d5d5-4847-9741-e47dc4f129c5,10303,COVID Testing
c82beeeb-b52d-4b94-af05-45bb538f034f,9774,Groundskeeping
776097a2-35e7-41fe-9fbe-1c2cd4678023,19359,STEM Kits
c6502bef-e155-4100-9575-d79b11d46e83,13144,Fundraising
fd34a425-d617-4dad-9362-871a19190e37,12347,Hand Soap
9070f21a-b466-4ca2-a612-7afeec93dff6,1040,Tech Peripherals
98aa9c50-5bca-4a37-971e-904e84efb651,3056,Paint
fb0194a5-9efb-4007-9b18-95068cc47014,15937,Uniforms
4cbd8f09-404d-4338-8b1a-82f4b1ad2e45,6454,Mindfulness
7fa637a3-9be1-4747-aecc-3a63d0593091,8139,Storage Devices
8e92e82c-1591-496b-916c-8ac2f3dca48a,6799,Spanish
8a73cc77-ec3b-4f09-a835-398ef63de4fe,5775,Internet Service
b28b86ae-8494-4888-80d3-58861173baa1,9964,Headsets
4e743d4c-9b9b-474b-ae23-6f49e434b9e5,10088,Calculus Tutoring
19464741-9111-4c9e-9b48-96948458bf1d,10176,Assessments
8f70cbfc-0543-4728-b832-beb81c07b662,13903,Data Management
b3730627-e520-4332-b421-fe3b1479d508,6339,Roofing
50e79cdb-21f6-4ca9-af8f-8e130168739a,8606,Desktops
0ae62b02-04f1-43fc-a945-07c22375023d,6642,Gifts
18127bb9-711c-450f-8787-2bf91b9a707f,16530,Online Subscriptions
b4fa502b-ed6b-460b-9d56-2e254c00ccc3,5196,Cleaning Services
e1df4229-f9b2-46d6-aff9-c6dea4888640,16286,Sanitizer
b1352d14-6c7e-41da-b219-2c33cda8dbd8,3519,Paraprofessional Services
770f0b1f-df85-4f09-836c-c2bbca8a8231,7870,Web Design
d78fca8b-2e65-436d-990e-de82a7ccd0f4,2285,Coding
ce392cb8-9b6e-4684-b96d-499c39af5373,15831,Engineering
ac3d82a6-84d5-40c3-a6e0-a4290c0cb9d5,18028,Construction Paper
336d3961-3b1f-41a8-97a8-4b9d3dc9627f,8292,Art Tutoring
f181e367-95c5-4a59-9952-be00943bd0ec,502,School Newspaper
b554105f-78ab-480b-9371-c69d92d9f2eb,3811,Electrical
f695e549-cba2-4709-881d-f61114407e75,2928,Coding Supplies
e7cdad70-aeb4-48d1-b5de-1bfe2bc08b5a,4287,Physical Barriers
54c665b6-bc1f-4fab-94ac-9e8c0ac89ddc,15134,Summer Tutoring
5cf583d4-7ea5-427c-acad-88c97436797b,10674,Software
bf20b5c5-6c59-4a19-b706-39c948dc696f,2315,Plumbing
445bb76b-bdf9-4b79-8383-dfbf561ac14b,8501,Recycling
cacc79ea-c12a-476b-98f8-c493e3b2d221,7420,Advertising
c00bde8c-90fc-41e6-a7c8-19d747aa0861,691,Background Checks
33675410-f112-4223-bf8f-2883d3de731f,13432,Marketing
6d1eac39-6ea7-4908-995e-436b5ca3321b,300,Apprenticeships
49128d08-1e01-40ee-bfcd-c4b5a6f2f0b2,17067,After-School Programs
4db29eff-4fd0-4c0c-a1a2-5b2e0b5a9192,7980,Group Tutoring
d4137358-2707-41fb-a1d4-c71fba168303,19655,Classroom Supplies
2c8b3c9a-29cb-45f7-bdda-3bdbc1928b85,17189,Adaptive Equipment
7196f990-9cf1-4308-97cf-05f36611cef1,17605,Software Licenses
f7206b0e-76e1-41de-aadd-9a9f5068d59b,3319,Parent Engagement
1eff4dcc-9c68-4068-bce6-aa2e7b5dafd6,10504,Leasing
731421d9-eb00-40b1-a233-7555efa1ea2c,11090,Desks
3e1b0849-7207-44e6-aeb2-5a57fb260f33,16442,Reading Support
c0eb9b2d-b678-4e64-a87c-5552ff999267,19478,Document Cameras
d31aa6de-e2e3-45d5-bc90-2c1c52447608,18359,Carpeting
3c4b3f6e-bb2b-4d79-b8d8-96ef4d2ddf44,4814,College Prep
3e2ecea3-1e77-40c9-987e-635156e23cdc,5171,Teacher Aides
ba62eba0-cd98-45f3-a1f3-92dc3b0f5187,16707,Sociology
8d5b2419-d51b-4bd0-a9f5-f8963eed86e1,5089,Nurse Supplies
8a2b062b-d2ae-474e-8bde-f7f7d85f9ce9,15028,Building Maintenance
617b5148-0553-4b7e-882e-096bf7ef397e,12088,Catering
10ecd845-e324-4674-961d-e550c40ccd14,1422,3D Printers
714ba259-1200-498a-9047-fde2bbd614ae,1769,Business
511d3229-b76c-48b6-a5cc-c91460d0067a,12233,Pest Control
24a63f97-2b94-462a-9586-c642ad2f51de,15335,Student Counseling
2e825fc8-f553-4ea8-952f-d8b76316f848,6194,Physics Tutoring
6a5642d8-64f2-4e99-92e7-21f338fd26d3,14314,Competitions
f755c5ff-b5f3-487d-9ef7-3b6bfb539712,19205,Occupational Therapy
44c48961-0e11-467e-8c55-ddaf79441c8f,12069,Home Economics
5d9833a1-7e31-4fab-a6a8-4014d2d374ef,10308,School Supplies
0385e2fa-6a93-4b7d-82a7-634fd0f70bf3,2473,Fire Safety
c16269f0-c1e6-4a4f-96de-4ae9662bdcec,1003,Furniture
70721480-cc71-4415-8719-836ce9638cef,5591,LMS
87d1eb98-cc5d-42e7-a66e-6c914d15dd0a,3221,Literature
82b3ed55-5f56-40cd-ad2e-f875a3bb63b4,19906,Community Programs
ebeb473b-2567-4f5f-87f4-cc1e2ada2498,1105,Notebooks
0a1001b9-bd9f-4e00-a332-dea3050f0bca,5346,Bus Leasing
70b00cc6-b3c0-4a77-b6f4-029af5f3eaa0,1588,Career Counseling
d99157b0-4cf8-4b1f-915d-35bd78e2bca1,5939,Utilities
46d89a15-a1a8-4ed1-9cfc-5a0958efc165,13553,Digital Citizenship
ed4f973d-6dfd-442a-9869-5e41846ef38b,13101,Bottled Water
e8abbc02-f518-4a97-a62d-ad06afbf4bf0,8295,Indoor Furniture
fb2a7343-09b5-4188-a3a3-f34a9e585b56,13675,Smartboards
ece660a3-b21a-4adf-b108-530c74beebeb,18522,Creative Writing
4506def0-b8db-43e4-b403-08cf76da6387,8002,Wellness Programs
9dc81283-d7e1-495a-a0fb-2e5140bf8a5e,73,Trigonometry
4f468081-2d24-4719-8ec4-5dec24c43777,8098,Meditation
9ad7296d-1632-4462-adf3-7e55584c7370,17682,Pencils
fd65a38f-4d34-41ee-8706-d6ffa43e7ca0,11515,Facilities
8940142e-60b0-4afc-a0f3-0e6371ed902c,12471,Cleaning Supplies
f12b0787-d886-4029-9f67-cf1827febb79,146,Crayons
24950b13-18cb-48a3-90ae-362ff9503c19,2537,Sensory Tools
7bbaad2a-a4fc-4799-a274-7fc0f42a9440,9630,PPE
8b09b1dc-c950-4409-b2be-dc122b886013,4857,Painting
c00b1442-24ea-416c-81e5-cb859122519d,6901,Public Transit
66105dcb-0594-48fb-977d-11b3fc153305,17482,Weighted Blankets
724b8118-ad26-4a83-a80e-ed9fd75fdf82,2204,Staff Wellness
11042281-2620-44ee-9172-d2458935fd80,18788,Before-School Care
453dd503-8c8b-4a94-b203-4cceafff4235,8446,Adapters
2d147284-2797-48bf-865a-3fa340b07470,17744,Teacher Wellness
501311b0-0b1b-4950-994b-dedfe61dd598,17052,Microphones
ff802f23-e717-4d86-ac04-26bfa88949e5,2054,Manipulatives
778cf67c-ec7e-4521-919d-5ad94e5a5a97,16521,Busing
c8afc6f1-49d7-4322-963f-6de9fc87104c,12439,Team Uniforms
835fba35-03f1-4450-be0e-32d76c92d5a0,532,Summer Programs
f1b3daac-883c-4160-af32-59eee9e91fe5,8644,Public Speaking
0c483c13-42a5-4d34-8860-362997d5ba50,1823,Speech Therapy
9377ee4c-03e8-4257-9ae6-c578061f0da9,15474,Soap
c0a59292-a278-4941-bb48-307079552a7b,6835,504 Support
fecd60e9-5031-4e65-abac-225a11629e6e,1366,Instructional Materials
e4d7f9e2-d682-47a1-9022-769a02b93278,2738,Photography
e7fc4815-f384-480e-8089-8f6407829f7f,9130,Test Prep
bcf12abf-147d-4ef7-a35e-4fc40cb4f1fc,647,Audiology
8befd02a-5292-4648-8c97-680ee8bb2101,1717,Portable Classrooms
41b918d9-6644-4c6a-badc-b2de128a7b29,11486,Music Supplies
45b03952-5851-4cf8-afdf-cecff878b10d,17869,Pottery
8a6ffc1f-08e6-4db3-a1c5-d5de9045d3af,7182,Kitchen Equipment
6dd884cf-5ef3-4c28-8afa-de25913d7754,34,Grammar Tutoring
19382fac-c3b0-4eb4-9be9-022fd440ca66,5870,Clubs
8cf41f10-5ab0-4d89-aa48-f10e6457c4ec,17129,US History
ed5f2b9a-fa07-40c3-bf14-dd6f653c7183,19663,Food Carts
2e45151b-2f4e-498d-88d6-d7d8d1eea830,17807,Emergency Supplies
6b375a10-fb94-4275-bc43-1c455d024632,9361,Testing Fees
a8b3f0a6-9aec-4ae7-a0ed-681aa5cdc269,8503,Online Tutoring
ce4e17eb-3e53-441f-b7b0-6353929b6bd1,13658,Monthly Subscriptions
1380bda2-65ac-4f49-911b-94abd89d1f51,9664,Cafeteria Furniture
ccf197e1-a4f5-41c3-956a-dace51c0db5f,5190,Instruments
3169ad80-f78b-4fc7-a4de-b31fb8cb6958,274,Paper Towels
9d8fa6d4-d93a-4dd7-b51f-8bf1ee0d047a,19916,Piano
b8211e83-5258-4f07-8c7a-7516346070f3,13140,Mileage Reimbursement
5a8aaee6-602e-4e68-81d4-9f208096efa5,5702,Choir
00443335-bd7c-45e8-94eb-a50f4446c1c2,15328,Tournaments
5339d186-a04c-41a2-b263-817e7af4308a,3009,Construction
90afe505-0d1f-4c31-900b-50bb2a3516d4,9576,Lunch
8377ff37-19e6-4a9c-8504-a0fbeffb5802,10638,Journalism
19074a61-c4f7-45e5-8974-3e5cc84ca9b5,16636,Playground Equipment
a491505e-d72e-49af-af07-56d7ee6c887f,18604,Homework Help
b287a768-2597-4602-a671-8c1e557a9b18,2058,Postage
dc7b3785-6034-4e16-a7d8-3380edc6d9fd,19193,Musical Instruments
260c45f3-2f0c-43eb-bb18-7edeb2a4c7ef,18051,Printing Services
e25cd0d5-6e51-46a2-94aa-2ad7fc290288,12591,Cafeteria Supplies
96496522-909f-414d-9550-666b021d24f9,19827,Yearbook
186de0a5-de7f-4eb5-b215-65a09b6f323b,9199,Lighting
5638cbd1-79bf-4894-9e27-375bfe859e19,12742,Safety Signage
afc12a85-08f5-40fe-a7e0-331f0e75d402,12803,Standardized Tests
accbc8a8-08f3-4a17-9ec6-323be08f0748,1789,Latin
e8b360f3-d91e-42af-993f-2384bf03ca80,3768,Workbooks
11287252-59ce-493f-b8ab-cfd4f8026c6c,14141,Field Trips
26f4d58a-bfee-4b55-a489-c36fd67cb1ff,19211,Public School Fees
d8cb8d07-73e1-463b-afbb-1cc02ff38e4f,1246,Certificates
451a3351-2ed4-4f6e-8c56-4890298252a1,145,Hotels
72844c22-2f3e-4eef-a256-927b1254ebe3,10738,Computer Science
1557d32f-c0b8-4afc-a0b3-b3184a48c832,2094,Waste Management
a8f6100c-6208-4cf1-b4f2-9aec614f8a26,10917,Student Government
ff97458c-c293-4a28-a301-7a36cf6e1dc8,11723,Substitute Teachers
986f923a-3f72-4b32-90cf-10096e20a088,13256,Library Science
c0c25477-83cd-4a76-9801-f5e3b83d7b57,18838,Air Purifiers
f266ceb6-ebea-4356-a153-cfd854605ab3,17007,Exam Prep
ba9cd5f5-6c3b-4d9d-99f7-136fceb7f9c4,6277,Staff Training
db5cac08-02c2-4abc-95f6-f793a1329555,1462,Creative Writing
47a22c67-c530-41a1-a779-cc1b8993c482,12620,Digital Curriculum
770a803d-cfd2-4bf2-8f4e-9bb837cc3425,425,Diplomas
61c2f2e6-8bf7-4461-8bd4-a2bd5db92bbe,5282,Educational Software
8f56baca-b996-476c-9ebe-5ed24e1fdb2a,10401,Gloves
31a752ec-7d34-4499-9fae-f96a440f0fcb,18926,College Tuition
4ca3d3c5-a119-4cfa-bb2f-6a9023fb4c32,7425,Band
28caf1e0-d290-436e-bfb3-13ef90cae07e,3667,Auto Shop
c635dacf-cb29-4c0c-b3d6-9c6f99512b0b,4419,Test Prep
6bf11b82-2f99-42ca-b67a-9e409766202a,12948,Bus Leasing
5ad6201f-413c-4e55-9bbc-0cc221cee16b,16211,Consumables
50b32ba3-ac72-4b9a-ad0d-0d990889fb48,6814,Media Literacy
b8ea8365-7731-4cce-a285-3e9dde32896e,8250,Management
c07aa2eb-827a-4552-bf53-aada503d3cff,19778,Repairs
391b115e-69fd-4b69-8369-68750329c609,5121,Gowns
eff59bb7-5f49-4ccf-a9fa-05f9d27df5da,4276,Philosophy
cdab17d0-a2af-4209-ba96-ccac5605577e,19551,Mice
f955ba7e-d056-4900-9401-01aea8f8d47a,4523,Background Checks
63e10547-a655-4c7c-be60-05fedc628f04,1343,Marketing
87256a19-f634-4702-85d0-89b0cfb1f850,10035,Accounting
07ae49e6-5664-4985-91a2-14def2aead8c,6501,Geometry Tutoring
1a971119-8ec4-4657-ba93-b8de42ef5660,16306,Construction Paper
ec3fd1a6-4974-4319-a425-92a04e86b020,12551,Book Club
d91e7659-83d4-41d0-8148-c2766bcc53f5,8095,ASL Interpretation
99379f4a-095f-4280-b5e3-c1afd7c594d1,6333,Stipends
f9b321d2-cfa1-4aee-adcc-40135b153ca4,9674,Guest Speakers
a887b051-a939-4b68-a9bd-5156f89bc0e4,11724,Substitute Teachers
209cff13-f48d-4778-869b-ed06bc114c2a,8394,Math Manipulatives
eba318dd-614a-4a30-90e6-e90e145d63e5,18889,Building Maintenance
cf94e8fe-31eb-4eb0-88fb-565335745f11,12002,After-School Programs
d5d1129d-50fd-4a94-aa2d-60cace800ddf,4054,Apps
99251b31-4178-4a8b-9434-49b31c918ef3,15325,Transcripts
eb72caae-8934-41fa-a7f9-c74efb177421,9880,Workbooks
80a03444-82c5-4807-a279-354aec4c73c7,3169,German
af6afe80-9972-4a7e-8976-ec8a1a3112f1,3815,Salaries
4403436f-4d3a-4bef-b98d-dcb2013cf3a6,19471,Business
e7352e72-1c1d-4f0a-9c26-19f916c464c6,7807,Suicide Prevention
618fd377-7901-4104-9e1f-e94ae1b06731,10482,Utilities
58a91163-84d1-4664-9c83-8b3ad0d3b4d2,2763,Lodging
28024f49-0515-4a63-b5b4-d6ac8e7e46ff,2454,Internet Service
195dc32d-96a2-4d47-9a87-0e7fd5a9800e,16653,Airfare
0753bf1b-a0eb-4610-916a-1a71dc42e950,8735,Weighted Blankets
286e9284-d7f5-4053-815a-93e1b42ba8b1,2233,Thermometers
7df40bb2-8cfd-455f-b474-5bfbec7b8dca,7553,Facilities
10536573-5950-41bc-83af-7ea81e4d6ecf,8013,Monitors
2da058fa-7eb1-47de-9230-a2848e05789f,17546,First Aid Training
f9cc6bf6-c914-4dc3-9d68-5de5d0c8a9d7,10309,Sneeze Guards
87b15f74-3e06-4341-8c92-84ca3790b9de,6824,Activity Fees
39490e0e-adbe-4896-8544-9c98361bf361,16705,Portable Classrooms
f9499bf3-6a5c-479f-a843-5e82736b5ac6,8980,Kitchen Equipment
a476e2ba-ca47-44a2-b11e-272fbc1a4c81,1225,First Aid
d0ea9d39-ed46-41b8-86e3-ca6d8eb6197d,14894,Cleaning Supplies
f3f12612-8ddc-4e20-8a3a-94a30aaebc71,6109,Contracted Services
c85878d6-42cd-4c6a-babe-5093402f20dd,18745,Software Licenses
9759f287-9c0d-4b88-8096-f3178c5cc61b,10783,Tech Accessories
5a2ca1ff-c5ea-4c47-a167-59bbe31d874e,18867,Charging Carts
491ab5d5-c876-44a3-a6b8-718a312ba567,19075,School Readiness
d208eb2d-563a-44cc-b00e-d62e7122d99d,1228,Breakfast
849cb299-03cd-4261-9f99-c55b6de793ee,6941,Construction
f6352ac2-a723-45b5-aca8-49150a659caa,12533,Art Supplies
1fb392db-c6a9-4b8f-95c3-5aa83111efc5,15471,Car Rental
9cdeb187-93f3-49c4-812d-303c412e3a81,8007,Fees
166d0124-889f-4661-81d4-c4eed5535381,3954,iPads
8430f25a-46d8-460b-b3a0-8ab620ca4209,9472,Health
5507d1bf-9bd1-4bcb-bd1e-01a68b51ff59,2365,Vocational Training
a0a6b32b-4727-433b-a8e2-0ae801471d31,17594,Summer Programs
42548ec5-1269-462d-a20d-134a909e89b1,18457,Quarterly Subscriptions
f1d6ad3c-7921-46e1-8bfd-6c93354c4755,10616,Bookshelves
19270b3e-784f-4777-9448-53b9ebe1d150,393,Journalism
a3c7cd05-8993-4698-8aa8-2d007f97f8d7,18323,Standardized Tests
5c073d56-cd46-4f85-932d-1cfb27ce39e1,14749,Math Intervention
61e5466e-d49b-475f-882f-0211a602e6fd,1848,Manipulatives
1a077b7c-5add-44bc-b673-9aecba8e7e8a,17851,Exam Fees
d9d38d8e-3c2b-4905-b290-23cad425ebd4,3111,Lab Fees
ce0a815c-b499-44c8-8bba-6c8d591c14ea,16718,School Events
e2c8c76c-1e96-4331-98ea-0b18a1c84319,12258,Home Economics
eda17219-64ba-41d4-83f5-11140d54eeb7,5867,Conflict Resolution
d45806bc-bfd4-421d-bdf0-f8f53519b288,12971,Printing Services
57685f55-3f84-4680-a653-b547648d0031,19309,Behavioral Therapy
a7b242e7-19e7-4f32-850d-afbe14ae067c,16323,Data Management
ea39e4c8-fd21-4390-8a99-fba3c7042e5b,3349,Teacher Training
3b4ad51d-4a75-4c82-bab0-78d025a4ad1c,8702,Student Clubs
c5565498-f17b-4a5f-a11d-59a88aa0ce7d,10295,Lunch
dd1d10e9-5ea5-4d36-bb90-ae0ff10f7d4b,8125,Geography
24fc382d-5b5a-4555-a5d8-17277469a748,3902,History Tutoring
b4346fd5-e0da-44ee-aa4f-998820616e2a,16756,School Supplies
2ead0687-cbf0-444a-957c-90f96ecc5aca,19212,Online Learning
2039454e-a18e-4b7f-92ed-fb9e2ecf8efc,13594,Tournaments
aaa86d51-5900-4866-9e36-cf7c3b8df2e1,3924,Tech Support
c5684713-5b6c-4fb9-99c1-0cca3ee3b009,3628,Drums
9bac8dab-d2cf-41f4-8016-d9a38263f8d7,4194,Reading Support
43e292d7-5c85-4922-9718-837d37d8207d,10739,Private School Tuition
d8f7a968-009b-4cee-9e56-15c59f1b5af1,18639,Microsoft Office
fc230645-13bb-46f3-bff4-a2442fede61f,10300,Numeracy Support
45ec1c62-6981-46a7-bfce-251ec50614f0,5849,Electrical
eee47c3e-99d3-4afb-815d-15d98e1cb72e,2138,Crayons
d787d0fe-aec5-4e26-8a1d-d5a0613e406f,16223,Building Rental
370418da-3963-42f3-964b-9faf30c3f5e4,10784,Music Club
949af898-d151-4219-8eb5-a91862c0dfaf,8540,Lab Equipment
24a80c1a-97f9-4b18-b687-761da9b19d34,11795,Math Tutoring
4c4ddcf0-471d-49a5-b878-5bffaa84232c,10982,Chairs
77fe1dd9-fda6-4286-a90b-12a2f93a51fa,9741,Art
e55b2d2a-8aa0-4b8a-a24f-474292f158a5,5507,Teacher Supplies
b33759ae-7e34-46e4-87e1-6aadb6207ae6,15301,Driver Salaries
44c7118c-88b0-4755-9466-2117fc44441c,2174,Hotels
f9e91395-e3b8-4d31-9197-b15b7c98d263,14794,Therapy Tables
5f249ec5-ad46-44d3-b9f5-0861778048b1,5481,Competitions
7768adff-1ad0-43ad-98db-ce3d8a4c20fa,222,Educational Aides
002ac0be-9baa-47dc-ba19-775d44803536,7547,Advertising
85ab13fa-8314-42ea-978f-9ed25488113b,18603,E-Learning Platforms
3e953958-8b76-44bc-a9c3-fc022c9193da,17279,Wellness Programs
536ea80e-4759-40b7-9baf-47d791e789bf,10267,Computer Science
eec2d585-4c7c-45ed-8ef8-5fbfe56a0d34,9377,Japanese
e543ffae-9c24-426d-af07-fd77d2c5f832,11363,Drug Prevention
f17ac615-7cbb-414d-93a9-9779210396a8,14608,Routers
9f1945f3-a1f4-4e26-883f-c933a0652a11,1191,Leasing
159ca73d-fab8-47bc-aa07-d1ac071d4c76,8385,E-books
a66d34c2-3ab8-4e39-9738-c7b740e245c5,3397,Student Counseling
d784bd59-f313-4597-b86a-11ee34d964e4,4524,College Guidance
7da794c7-a5fc-456b-bcb2-58497b751d03,14596,Ventilation
b86ed3c9-4b5d-4772-8037-84999c518a5a,16519,Gas
3091a266-7b39-4287-ba27-a7859b7323cd,8275,Elective Tutoring
fd39cafa-7020-45bb-b998-742ae669692e,8826,Technology Fees
44b80dfc-3483-4391-9c05-84a46eae782e,4254,504 Support
10ee038d-b67a-4322-9647-822d65af12fe,12519,Donations
8c40fc3d-02bb-486c-9982-8f87f5cd99f8,7983,Cosmetology
fad188e1-cfb7-4c78-9980-97e1ca443b05,15145,Statistics
4905e324-2a2e-4989-b946-f5367add57eb,1644,Public Speaking
9f8451f9-9a12-4e91-9c71-f91fb5156694,12993,Cleaning Services
920f4f06-29fe-415b-8a71-6767ac9a775f,10461,Grammar Tutoring
160b75f5-5b72-431c-921c-388c6c216b7c,18009,Debate
70843e17-370a-41e7-bf02-4fa966fa7229,1056,Google Workspace
acd680f9-a19f-43c2-845e-3ca109269f4c,2574,European History
98aca219-8e2c-443e-94d5-c5031db2fa62,18138,Special Education Services
82478721-f6dc-4d45-bf98-c7ebe2f5c2f1,5165,Ed Tech
30600522-3ac7-4df2-8817-671adfd10c76,18101,Plumbing
c66a67ef-6d23-4879-aea6-43db30665874,8525,Spanish
d0c0631a-8a6e-47e3-a736-d0ba5f50a19d,16188,Biology Tutoring
0c3caf40-5efc-4370-9fe9-ad85281a92ab,3054,Nutrition
df4d1e74-45bb-4c81-b4b6-6de2b683a610,17017,Choir
5fb9e1c0-0f77-4f62-a5ff-618afeafbad9,13087,Public Transit
5d0532d4-c2b3-4285-9820-cb4310231d96,5780,Emergency Supplies
b4699be1-39d0-4c51-ab47-c6e9081ab5eb,9484,Post-Secondary Fees
987a15d8-de75-4df7-8cb5-09c8a2fd9f24,7856,Curriculum
f3a84186-5864-4f98-a2cd-5a70bd4fa4f0,1672,Markers
2dd9f99f-d366-4d06-83e7-44a850f85e41,10128,Parent Engagement
38aa8b8f-a967-4f2e-a0c2-3666eed5a863,11443,ACT Prep
35273d76-ef91-4353-bbbc-0992d33e3cc7,8089,Digital Art
ba609e86-cc96-4fc1-9418-ddecf01efd7d,19800,Therapy
c62a9e79-f03c-4b5c-865b-33a81b8969db,5193,Drama Club
6d6e1a4b-c517-47ae-9ff9-1949ad7f9ab7,15701,Website Fees
4d31fb07-9a35-41c5-b7e5-e967da989918,19474,Uniforms
d4c91b69-9f49-4d58-906f-1ab7123e79a4,11484,School Newspaper
cfa00363-7391-47f6-958b-1eb9aba2776b,8425,Sensory Tools
243c73bf-f927-46a8-bf1b-9c37c974d0bd,11034,Grants
44a4fad3-7f85-4f7b-a7bf-46c1be2688dd,1094,Environmental Science
fe43f5f7-0ca4-4dcd-b6d0-abd688d88871,6927,Headphones
6bc2a493-1bdf-411b-8b04-f3b3d9858f60,1694,Welding
65972852-3b29-40fd-93f3-839baf470069,8137,Storage Devices
25889d9c-cfa2-4028-823c-5e7500025b6d,6083,Costumes
9ce2c7c7-54c6-46e5-8a2e-1d933fd0d506,12934,Psychology
429ee81c-2c8e-4f91-ae04-13d45975909c,19022,Public Health
c75a9c15-2bf8-4fd9-91cb-492c5b6d53a7,1177,Space Rental
ca37e388-ab4e-448f-88c4-479079bfb4fe,14972,Sanitation
73c13bcb-6901-4364-941c-4c996add498b,2091,Paper Towels
ad1c631f-0edb-42ca-8869-857082985743,3850,Assistive Technology
b4337889-ea59-4aa4-b6cd-2c3143f6b689,18159,Alarm Systems
14d7b783-7368-498e-b628-61ffeb0b191a,12339,Pest Control
1e9d5ea1-17eb-4839-b51c-ddd4fd59bee3,12894,Piano
2dfd8a25-b28f-43dc-872d-f89db138f8d2,10891,Social-Emotional Learning
06731904-a945-4596-9b85-37228c563cd7,12012,Headsets
68575feb-33b2-4e90-9d3d-3dd242842b9b,1187,Coding Supplies
af46f961-6612-49f4-a0c1-a09e5aab03a3,371,History Support
187a357d-33e3-4fa4-9fb2-51ea4a6dda17,2745,Social Studies Support
05587776-c2e4-4bb6-87d6-89432159b591,3584,Learning Management System
9d729b5c-6875-45e3-a93d-84065ca17754,11104,Financial Literacy
388fbb87-0cfa-4a0d-aa9c-c229a1d913f0,8420,Behavior Intervention
da760db6-a5ce-4fc8-a552-2fda830561a1,3151,Servers
97ca913e-c861-44f7-809a-15db98408abf,18735,Coding Club
ada49001-57d0-41a7-b361-77d04d7a3e57,10953,Seminars
a68fc3cc-8366-447f-b8ef-eeccdde54ff9,282,Technology
d1f89150-07f1-4fd0-b612-71ca47cd2b14,2622,Sign Language
b3e7738d-ec8f-4667-863c-7eb935fdf8aa,9686,Staff Wellness
420ff348-42df-44dc-93a2-b46aaa34c1b6,7157,HVAC
