activity_ts,organization_id,user_id_to,activity_type_id,activity_sub_type_id,activity_status_id,amount,total_amount,shipping,fees,tax,discount,vendor_cogs_discount,original_amount,Outcome Amount,Income Amount,Order Count
2024-11-19 16:50:42,239,14682,3,14682,2,114.30,228.60,11.43,5.72,9.15,17.14,22.86,137.16,114.30,114.30,2
2025-07-27 13:29:00,381,14683,1,14683,5,64.18,128.36,6.42,3.21,5.13,9.63,12.83,77.02,64.18,64.18,1
2025-09-27 00:31:05,457,14684,2,14684,4,82.21,164.41,8.22,4.11,6.57,12.33,16.44,98.64,82.21,82.21,2
2025-09-02 14:03:21,456,14685,3,14685,6,163.95,327.91,16.39,8.20,13.12,24.59,32.80,196.74,163.95,163.95,3
2025-03-20 00:40:06,343,14686,3,14686,11,38.75,77.48,3.88,1.93,3.09,5.81,7.74,46.49,38.75,38.75,1
2025-08-02 09:06:34,59,14687,1,14687,9,76.81,153.61,7.68,3.84,6.14,11.52,15.36,92.17,76.81,76.81,2
2025-04-04 23:27:57,2,14688,2,14688,12,146.45,292.91,14.64,7.33,11.72,21.97,29.29,175.74,146.45,146.45,3
2025-08-25 20:56:20,422,14689,1,14689,2,99.58,199.15,9.96,4.98,7.97,14.94,19.92,119.49,99.58,99.58,2
2025-03-17 21:48:51,376,14690,2,14690,11,109.58,219.17,10.96,5.48,8.77,16.44,21.92,131.50,109.58,109.58,2
2024-11-16 18:56:43,19,14691,3,14691,5,101.82,203.65,10.18,5.09,8.15,15.27,20.36,122.19,101.82,101.82,2
2025-06-16 00:20:48,9,14692,1,14692,12,108.45,216.90,10.84,5.42,8.68,16.27,21.69,130.14,108.45,108.45,2
2024-12-10 05:48:15,70,14693,2,14693,8,118.61,237.23,11.86,5.93,9.49,17.79,23.72,142.34,118.61,118.61,2
2025-06-03 09:24:22,429,14694,3,14694,6,72.29,144.57,7.23,3.61,5.78,10.84,14.45,86.74,72.29,72.29,1
2025-04-30 15:21:36,379,14695,1,14695,9,97.79,195.58,9.78,4.89,7.82,14.67,19.56,117.35,97.79,97.79,2
2024-12-20 18:15:55,195,14696,2,14696,7,76.80,153.60,7.68,3.84,6.14,11.52,15.36,92.16,76.80,76.80,2
2025-03-16 19:43:14,176,14697,3,14697,1,125.57,251.14,12.55,6.28,10.05,18.84,25.12,150.68,125.57,125.57,3
2025-10-07 04:25:23,166,14698,3,14698,4,62.37,124.73,6.24,3.11,4.99,9.36,12.47,74.84,62.37,62.37,1
2025-10-04 14:06:47,33,14699,1,14699,3,104.37,208.74,10.44,5.22,8.35,15.66,20.87,125.24,104.37,104.37,2
2025-02-10 06:54:42,148,14700,2,14700,10,121.54,243.08,12.15,6.08,9.73,18.23,24.31,145.85,121.54,121.54,2
2024-12-23 10:41:39,427,14701,2,14701,6,40.22,80.43,4.03,2.00,3.21,6.03,8.04,48.26,40.22,40.22,1
2025-06-25 03:41:37,331,14702,3,14702,11,37.64,75.26,3.77,1.88,3.00,5.65,7.52,45.16,37.64,37.64,1
2025-07-02 10:46:17,303,14703,1,14703,5,111.40,222.80,11.14,5.57,8.91,16.71,22.28,133.68,111.40,111.40,2
2025-09-07 19:43:42,277,14704,1,14704,7,110.85,221.71,11.08,5.54,8.87,16.63,22.17,133.03,110.85,110.85,2
2025-01-11 15:38:56,211,14705,2,14705,12,102.89,205.77,10.29,5.14,8.23,15.43,20.58,123.46,102.89,102.89,2
2025-03-08 17:54:44,141,14706,3,14706,4,88.86,177.72,8.89,4.44,7.11,13.33,17.77,106.63,88.86,88.86,2
2025-06-12 11:57:33,354,14707,2,14707,10,118.12,236.24,11.81,5.91,9.45,17.72,23.63,141.74,118.12,118.12,2
2024-12-08 07:16:24,228,14708,3,14708,9,65.11,130.21,6.51,3.25,5.21,9.77,13.02,78.13,65.11,65.11,1
2025-03-13 01:09:02,333,14709,1,14709,3,161.11,322.24,16.11,8.06,12.90,24.17,32.23,193.34,161.11,161.11,3
2025-04-01 02:21:24,58,14710,3,14710,2,86.80,173.60,8.68,4.34,6.94,13.02,17.36,104.16,86.80,86.80,2
2025-07-13 23:30:51,205,14711,1,14711,8,111.50,223.00,11.15,5.58,8.92,16.73,22.30,133.80,111.50,111.50,2
2025-07-23 05:25:20,115,14712,2,14712,1,127.43,254.86,12.74,6.37,10.20,19.11,25.49,152.92,127.43,127.43,3
2025-06-19 05:02:46,63,14713,2,14713,3,69.99,139.98,7.00,3.50,5.60,10.50,13.99,83.99,69.99,69.99,1
2025-10-30 11:00:29,300,14714,3,14714,7,85.72,171.44,8.57,4.28,6.86,12.86,17.14,102.87,85.72,85.72,2
2025-05-20 20:06:15,95,14715,1,14715,9,55.40,110.79,5.54,2.77,4.43,8.31,11.07,66.47,55.40,55.40,1
2025-09-30 05:43:57,130,14716,1,14716,5,116.04,232.09,11.60,5.80,9.29,17.41,23.21,139.25,116.04,116.04,2
2025-04-08 17:07:17,105,14717,2,14717,1,121.99,243.99,12.20,6.10,9.76,18.30,24.40,146.39,121.99,121.99,2
2024-12-17 21:31:10,175,14718,3,14718,4,46.99,93.97,4.70,2.34,3.75,7.05,9.39,56.39,46.99,46.99,1
2025-06-22 12:52:23,10,14719,2,14719,6,142.98,285.97,14.29,7.15,11.44,21.45,28.60,171.58,142.98,142.98,3
2025-03-01 16:04:12,339,14720,3,14720,2,113.37,226.75,11.34,5.67,9.07,17.01,22.68,136.05,113.37,113.37,2
2024-11-11 14:07:31,252,14721,1,14721,10,72.04,144.08,7.21,3.60,5.76,10.81,14.41,86.45,72.04,72.04,1
2025-07-10 22:06:45,169,14722,2,14722,12,148.37,296.76,14.83,7.42,11.88,22.26,29.68,178.06,148.37,148.37,3
2025-09-06 10:36:18,55,14723,3,14723,8,64.17,128.33,6.42,3.20,5.13,9.63,12.83,77.00,64.17,64.17,1
2025-05-06 14:15:12,378,14724,1,14724,11,116.99,233.99,11.70,5.85,9.36,17.55,23.40,140.39,116.99,116.99,2
2025-01-30 14:38:40,193,14725,1,14725,10,94.32,188.64,9.43,4.72,7.55,14.15,18.86,113.19,94.32,94.32,2
2025-09-14 10:17:33,465,14726,2,14726,4,95.11,190.22,9.51,4.76,7.61,14.27,19.02,114.13,95.11,95.11,2
2025-08-18 14:03:58,94,14727,3,14727,1,118.51,237.02,11.85,5.93,9.48,17.78,23.70,142.21,118.51,118.51,2
2025-05-22 17:15:10,48,14728,2,14728,2,75.44,150.87,7.55,3.77,6.03,11.32,15.09,90.53,75.44,75.44,2
2025-01-04 03:48:44,218,14729,3,14729,6,63.20,126.38,6.32,3.16,5.05,9.48,12.63,75.83,63.20,63.20,1
2025-06-26 19:51:57,471,14730,1,14730,11,110.80,221.60,11.08,5.54,8.87,16.62,22.16,132.96,110.80,110.80,2
2024-11-06 11:47:42,310,14731,1,14731,12,125.36,250.73,12.53,6.27,10.03,18.80,25.07,150.43,125.36,125.36,3
2025-07-23 04:20:21,386,14732,2,14732,7,58.02,116.02,5.81,2.90,4.64,8.70,11.60,69.62,58.02,58.02,1
2025-03-12 14:16:08,443,14733,3,14733,9,77.71,155.41,7.77,3.88,6.21,11.66,15.54,93.25,77.71,77.71,2
2025-03-28 12:42:41,231,14734,3,14734,8,101.89,203.78,10.19,5.09,8.15,15.28,20.38,122.27,101.89,101.89,2
2025-07-31 20:48:41,445,14735,1,14735,5,74.12,148.24,7.41,3.70,5.93,11.12,14.82,88.95,74.12,74.12,1
2025-03-11 21:39:32,329,14736,2,14736,3,127.92,255.86,12.79,6.40,10.24,19.19,25.59,153.51,127.92,127.92,3
2025-10-12 00:39:30,197,14737,2,14737,8,39.80,79.59,3.99,1.98,3.18,5.97,7.95,47.75,39.80,39.80,1
2025-02-14 05:12:45,41,14738,3,14738,3,153.67,307.35,15.36,7.69,12.30,23.05,30.74,184.41,153.67,153.67,3
2025-08-05 14:11:30,57,14739,1,14739,2,110.47,220.94,11.05,5.52,8.84,16.57,22.09,132.56,110.47,110.47,2
2025-06-15 09:06:14,163,14740,3,14740,5,122.21,244.42,12.22,6.11,9.78,18.33,24.44,146.65,122.21,122.21,2
2025-08-26 22:52:30,180,14741,1,14741,4,109.16,218.32,10.92,5.46,8.73,16.37,21.83,130.99,109.16,109.16,2
2025-02-07 19:44:17,44,14742,2,14742,6,83.32,166.63,8.33,4.16,6.66,12.50,16.66,99.98,83.32,83.32,2
2024-11-19 05:29:40,399,14743,2,14743,11,91.67,183.34,9.17,4.58,7.33,13.75,18.33,110.00,91.67,91.67,2
2025-09-23 19:44:41,208,14744,3,14744,9,112.95,225.90,11.29,5.65,9.04,16.94,22.59,135.54,112.95,112.95,2
2025-07-25 09:44:15,374,14745,1,14745,12,124.44,248.89,12.44,6.22,9.96,18.67,24.89,149.33,124.44,124.44,2
2025-10-01 19:54:43,318,14746,3,14746,1,175.15,350.33,17.51,8.77,14.02,26.27,35.04,210.19,175.15,175.15,4
2025-06-21 07:13:47,341,14747,1,14747,10,150.34,300.70,15.03,7.52,12.03,22.55,30.07,180.42,150.34,150.34,3
2025-10-31 00:38:42,66,14748,2,14748,7,136.47,272.94,13.64,6.83,10.92,20.47,27.30,163.76,136.47,136.47,3
2025-02-13 16:25:37,164,14749,2,14749,4,118.94,237.89,11.89,5.95,9.52,17.84,23.79,142.73,118.94,118.94,2
2025-10-11 10:48:42,24,14750,3,14750,10,89.61,179.21,8.96,4.48,7.17,13.44,17.92,107.53,89.61,89.61,2
2024-11-15 04:21:28,177,14751,1,14751,9,89.64,179.27,8.96,4.48,7.17,13.45,17.93,107.56,89.64,89.64,2
2025-04-27 12:39:31,131,14752,2,14752,3,108.90,217.80,10.89,5.45,8.71,16.34,21.78,130.68,108.90,108.90,2
2025-08-23 16:01:10,187,14753,3,14753,2,108.48,216.96,10.85,5.42,8.68,16.27,21.70,130.18,108.48,108.48,2
2025-09-20 10:10:29,263,14754,1,14754,8,45.65,91.28,4.57,2.28,3.65,6.85,9.12,54.77,45.65,45.65,1
2025-02-23 17:12:58,56,14755,3,14755,1,57.22,114.43,5.73,2.86,4.57,8.58,11.44,68.66,57.22,57.22,1
2024-12-28 19:57:28,27,14756,1,14756,6,92.04,184.08,9.20,4.60,7.36,13.81,18.41,110.45,92.04,92.04,2
2025-02-16 21:26:06,432,14757,2,14757,11,71.30,142.60,7.13,3.56,5.70,10.70,14.26,85.56,71.30,71.30,1
2024-12-25 17:18:48,259,14758,3,14758,5,94.80,189.60,9.48,4.74,7.58,14.22,18.96,113.76,94.80,94.80,2
2025-05-04 10:22:28,452,14759,1,14759,7,34.03,68.03,3.41,1.69,2.71,5.10,6.80,40.82,34.03,34.03,1
2024-11-15 18:41:18,329,14760,2,14760,12,122.99,245.98,12.30,6.15,9.84,18.45,24.60,147.59,122.99,122.99,2
2025-06-14 15:47:27,142,14761,2,14761,2,70.14,140.27,7.02,3.50,5.61,10.52,14.02,84.16,70.14,70.14,1
2025-03-31 07:19:02,119,14762,3,14762,5,133.49,266.99,13.35,6.68,10.68,20.02,26.70,160.19,133.49,133.49,3
2025-05-12 08:56:36,464,14763,1,14763,10,94.26,188.51,9.43,4.71,7.54,14.14,18.85,113.11,94.26,94.26,2
2025-05-17 14:42:01,82,14764,1,14764,8,101.05,202.10,10.10,5.05,8.08,15.16,20.21,121.26,101.05,101.05,2
2025-09-12 02:14:40,401,14765,2,14765,1,86.48,172.95,8.65,4.32,6.92,12.97,17.29,103.77,86.48,86.48,2
2025-06-29 15:43:35,363,14766,3,14766,3,176.52,353.05,17.64,8.83,14.13,26.48,35.31,211.83,176.52,176.52,4
2025-01-18 05:03:50,339,14767,3,14767,6,129.79,259.58,12.98,6.49,10.39,19.47,25.96,155.75,129.79,129.79,3
2025-07-23 00:11:54,245,14768,1,14768,12,93.24,186.48,9.32,4.66,7.46,13.99,18.65,111.89,93.24,93.24,2
2025-08-21 04:41:09,21,14769,2,14769,11,132.54,265.09,13.25,6.63,10.61,19.88,26.51,159.05,132.54,132.54,3
2025-09-06 05:48:07,110,14770,3,14770,4,83.83,167.65,8.38,4.19,6.70,12.57,16.76,100.59,83.83,83.83,2
2025-05-27 23:00:18,201,14771,1,14771,7,142.53,285.06,14.25,7.13,11.41,21.38,28.51,171.04,142.53,142.53,3
2025-06-22 05:37:42,7,14772,2,14772,9,149.29,298.60,14.92,7.47,11.95,22.39,29.86,179.16,149.29,149.29,3
2025-10-26 10:47:14,43,14773,1,14773,12,95.01,190.02,9.50,4.75,7.60,14.25,19.00,114.01,95.01,95.01,2
2024-11-09 12:45:21,369,14774,2,14774,11,63.43,126.85,6.35,3.17,5.07,9.51,12.68,76.11,63.43,63.43,1
2024-12-18 15:36:03,111,14775,3,14775,6,159.88,319.77,15.98,8.00,12.80,23.98,31.98,191.86,159.88,159.88,3
2024-11-17 12:54:29,335,14776,3,14776,9,101.59,203.19,10.16,5.08,8.13,15.24,20.32,121.91,101.59,101.59,2
2025-05-11 12:37:32,215,14777,1,14777,3,110.74,221.47,11.07,5.54,8.86,16.61,22.15,132.88,110.74,110.74,2
2025-07-25 06:50:01,386,14778,2,14778,10,90.42,180.84,9.04,4.52,7.23,13.56,18.08,108.50,90.42,90.42,2
2025-10-24 18:05:42,70,14779,3,14779,1,94.48,188.95,9.45,4.72,7.56,14.17,18.89,113.37,94.48,94.48,2
2025-04-24 06:00:36,429,14780,1,14780,7,72.16,144.32,7.22,3.61,5.77,10.82,14.43,86.59,72.16,72.16,1
2025-05-20 15:23:55,254,14781,2,14781,2,103.85,207.71,10.39,5.19,8.31,15.58,20.77,124.62,103.85,103.85,2
2025-04-17 06:49:48,276,14782,3,14782,8,122.39,244.79,12.24,6.12,9.79,18.36,24.48,146.87,122.39,122.39,2
2025-01-15 22:57:33,292,14783,1,14783,5,174.18,348.37,17.41,8.72,13.94,26.13,34.84,209.02,174.18,174.18,3
2025-05-06 17:44:49,358,14784,2,14784,4,168.28,336.59,16.82,8.42,13.47,25.24,33.66,201.95,168.28,168.28,3
2025-08-10 04:04:16,388,14785,1,14785,1,51.89,103.76,5.19,2.59,4.15,7.78,10.37,62.26,51.89,51.89,1
2025-08-10 01:14:14,410,14786,2,14786,12,61.49,122.98,6.15,3.07,4.92,9.22,12.29,73.79,61.49,61.49,1
2025-07-15 02:27:35,52,14787,3,14787,9,103.77,207.55,10.38,5.19,8.30,15.57,20.76,124.53,103.77,103.77,2
2025-10-31 05:50:22,355,14788,1,14788,4,114.25,228.51,11.42,5.71,9.14,17.14,22.85,137.11,114.25,114.25,2
2024-12-19 14:40:39,420,14789,2,14789,11,111.78,223.56,11.18,5.59,8.94,16.77,22.36,134.13,111.78,111.78,2
2025-04-25 03:08:49,282,14790,3,14790,2,76.98,153.96,7.70,3.85,6.16,11.55,15.39,92.38,76.98,76.98,2
2025-06-24 11:45:49,50,14791,1,14791,3,101.44,202.88,10.14,5.07,8.12,15.22,20.29,121.73,101.44,101.44,2
2025-02-03 03:43:58,106,14792,2,14792,10,102.28,204.57,10.23,5.11,8.18,15.34,20.46,122.74,102.28,102.28,2
2025-04-25 19:02:09,404,14793,3,14793,8,68.77,137.53,6.88,3.44,5.50,10.32,13.75,82.52,68.77,68.77,1
2025-02-21 10:40:32,47,14794,3,14794,5,66.04,132.07,6.61,3.30,5.28,9.91,13.20,79.24,66.04,66.04,1
2025-03-30 00:26:48,78,14795,1,14795,6,116.92,233.84,11.69,5.85,9.36,17.54,23.39,140.30,116.92,116.92,2
2025-08-04 10:56:40,354,14796,2,14796,7,61.39,122.76,6.14,3.07,4.91,9.21,12.27,73.66,61.39,61.39,1
2025-05-29 01:21:49,154,14797,2,14797,12,69.62,139.22,6.96,3.48,5.57,10.44,13.92,83.54,69.62,69.62,1
2024-11-14 13:07:29,125,14798,3,14798,10,139.11,278.23,13.91,6.96,11.13,20.87,27.83,166.94,139.11,139.11,3
2025-06-05 21:57:38,86,14799,1,14799,11,14.86,29.69,1.49,0.73,1.18,2.23,2.96,17.82,14.86,14.86,0
2025-07-12 21:23:55,311,14800,2,14800,8,95.88,191.76,9.59,4.79,7.67,14.38,19.18,115.05,95.88,95.88,2
2025-03-15 02:07:55,389,14801,3,14801,7,93.26,186.52,9.33,4.66,7.46,13.99,18.65,111.91,93.26,93.26,2
2025-08-09 11:14:56,347,14802,1,14802,3,94.77,189.54,9.48,4.74,7.58,14.22,18.95,113.72,94.77,94.77,2
2025-10-24 16:25:05,321,14803,2,14803,4,157.87,315.75,15.78,7.90,12.64,23.68,31.58,189.45,157.87,157.87,3
2025-02-08 05:11:44,348,14804,3,14804,2,118.22,236.44,11.82,5.91,9.46,17.73,23.65,141.86,118.22,118.22,2
2025-04-13 22:55:13,373,14805,1,14805,9,80.50,160.99,8.05,4.02,6.44,12.07,16.10,96.60,80.50,80.50,2
2025-09-21 01:00:40,365,14806,1,14806,5,141.71,283.44,14.17,7.09,11.34,21.26,28.35,170.06,141.71,141.71,3
2025-08-05 18:34:11,430,14807,2,14807,1,119.13,238.27,11.91,5.96,9.53,17.87,23.83,142.96,119.13,119.13,2
2025-05-30 16:00:39,310,14808,3,14808,6,104.69,209.39,10.47,5.24,8.38,15.70,20.94,125.63,104.69,104.69,2
2025-09-04 13:47:59,356,14809,2,14809,9,90.42,180.83,9.04,4.52,7.23,13.56,18.08,108.50,90.42,90.42,2
2025-06-05 23:21:38,155,14810,3,14810,3,147.18,294.38,14.71,7.36,11.78,22.08,29.44,176.63,147.18,147.18,3
2025-10-14 05:17:57,305,14811,1,14811,10,121.12,242.25,12.11,6.06,9.69,18.17,24.23,145.35,121.12,121.12,2
2024-12-06 21:20:43,48,14812,2,14812,1,100.65,201.29,10.06,5.03,8.05,15.10,20.13,120.77,100.65,100.65,2
2025-01-26 12:24:41,475,14813,3,14813,7,85.72,171.43,8.57,4.28,6.86,12.86,17.14,102.86,85.72,85.72,2
2025-08-26 19:36:52,394,14814,1,14814,2,81.22,162.43,8.12,4.06,6.50,12.18,16.24,97.46,81.22,81.22,2
2025-10-08 14:50:58,246,14815,3,14815,8,108.89,217.78,10.89,5.45,8.71,16.33,21.78,130.67,108.89,108.89,2
2024-11-11 19:20:11,330,14816,1,14816,5,158.04,316.10,15.80,7.91,12.65,23.71,31.62,189.66,158.04,158.04,3
2024-11-08 22:19:56,238,14817,2,14817,4,131.85,263.71,13.18,6.60,10.55,19.78,26.37,158.23,131.85,131.85,3
2025-06-28 19:02:41,280,14818,1,14818,12,42.96,85.91,4.30,2.14,3.43,6.44,8.59,51.55,42.96,42.96,1
2025-04-24 11:55:44,207,14819,2,14819,11,102.36,204.73,10.24,5.12,8.19,15.35,20.47,122.84,102.36,102.36,2
2024-12-31 21:08:24,467,14820,3,14820,6,107.62,215.24,10.76,5.38,8.61,16.14,21.52,129.14,107.62,107.62,2
2025-05-22 18:08:29,228,14821,3,14821,1,53.89,107.77,5.39,2.69,4.31,8.08,10.77,64.66,53.89,53.89,1
2025-09-15 03:02:57,183,14822,1,14822,4,52.04,104.06,5.21,2.60,4.16,7.81,10.40,62.44,52.04,52.04,1
2024-12-27 18:36:23,80,14823,2,14823,3,136.90,273.81,13.69,6.85,10.96,20.54,27.38,164.28,136.90,136.90,3
2025-01-19 16:04:59,385,14824,3,14824,10,145.31,290.63,14.53,7.27,11.63,21.80,29.07,174.37,145.31,145.31,3
2025-02-15 09:15:49,97,14825,1,14825,2,80.83,161.66,8.09,4.04,6.46,12.12,16.16,97.00,80.83,80.83,2
2024-11-06 16:51:23,115,14826,2,14826,11,65.06,130.11,6.51,3.25,5.20,9.76,13.01,78.07,65.06,65.06,1
2025-04-07 23:25:11,352,14827,3,14827,5,107.72,215.44,10.77,5.39,8.62,16.16,21.54,129.27,107.72,107.72,2
2025-03-02 03:14:43,263,14828,1,14828,12,111.23,222.47,11.12,5.56,8.90,16.69,22.25,133.48,111.23,111.23,2
2025-10-24 09:48:14,232,14829,2,14829,8,127.19,254.40,12.72,6.36,10.18,19.08,25.44,152.64,127.19,127.19,3
2024-12-25 16:11:09,435,14830,1,14830,6,127.14,254.29,12.71,6.36,10.17,19.07,25.43,152.57,127.14,127.14,3
2025-10-10 11:23:10,376,14831,2,14831,9,152.90,305.82,15.29,7.65,12.24,22.94,30.59,183.49,152.90,152.90,3
2025-01-04 06:49:51,74,14832,3,14832,7,22.92,45.82,2.30,1.14,1.83,3.44,4.58,27.50,22.92,22.92,0
2025-09-14 16:45:26,320,14833,2,14833,9,89.61,179.23,8.96,4.48,7.17,13.44,17.92,107.54,89.61,89.61,2
2025-06-08 18:40:00,236,14834,3,14834,3,116.07,232.14,11.61,5.81,9.29,17.41,23.22,139.28,116.07,116.07,2
2025-03-10 15:29:23,437,14835,1,14835,2,112.49,224.98,11.25,5.63,9.00,16.87,22.50,134.99,112.49,112.49,2
2025-05-31 01:18:04,393,14836,3,14836,6,79.68,159.35,7.97,3.98,6.37,11.95,15.93,95.61,79.68,79.68,2
2025-08-14 09:20:40,209,14837,1,14837,1,118.04,236.08,11.80,5.90,9.45,17.71,23.61,141.65,118.04,118.04,2
2025-08-27 23:55:28,257,14838,2,14838,12,102.34,204.69,10.23,5.12,8.19,15.35,20.47,122.81,102.34,102.34,2
2025-09-03 21:58:40,76,14839,3,14839,11,54.69,109.37,5.47,2.73,4.37,8.20,10.93,65.62,54.69,54.69,1
2025-05-18 10:38:02,42,14840,1,14840,8,49.41,98.81,4.95,2.47,3.95,7.41,9.88,59.29,49.41,49.41,1
2024-12-27 18:23:51,317,14841,2,14841,5,119.98,239.96,12.00,6.00,9.60,18.00,24.00,143.97,119.98,119.98,2
2024-11-10 04:25:36,9,14842,1,14842,4,128.71,257.44,12.87,6.44,10.30,19.31,25.75,154.46,128.71,128.71,3
2025-06-02 04:20:36,204,14843,2,14843,7,73.19,146.37,7.32,3.66,5.85,10.98,14.63,87.82,73.19,73.19,1
2024-12-06 12:02:42,144,14844,3,14844,10,102.98,205.96,10.30,5.15,8.24,15.45,20.60,123.58,102.98,102.98,2
2025-09-18 16:27:51,61,14845,3,14845,1,79.47,158.93,7.95,3.97,6.36,11.92,15.89,95.36,79.47,79.47,2
2025-04-24 05:05:56,303,14846,1,14846,2,113.97,227.94,11.40,5.70,9.12,17.10,22.79,136.76,113.97,113.97,2
2025-09-17 06:24:49,456,14847,2,14847,5,132.76,265.53,13.27,6.64,10.62,19.91,26.56,159.32,132.76,132.76,3
2024-11-10 03:43:28,129,14848,2,14848,7,94.18,188.36,9.42,4.71,7.53,14.13,18.84,113.02,94.18,94.18,2
2025-09-25 14:25:02,104,14849,3,14849,12,39.88,79.75,3.99,1.99,3.18,5.98,7.97,47.85,39.88,39.88,1
2024-12-12 13:15:39,60,14850,1,14850,9,94.16,188.32,9.42,4.71,7.53,14.12,18.83,112.99,94.16,94.16,2
2025-04-23 01:37:36,138,14851,2,14851,8,111.91,223.83,11.19,5.60,8.95,16.79,22.38,134.30,111.91,111.91,2
2025-04-27 22:25:37,253,14852,3,14852,4,116.85,233.70,11.68,5.84,9.35,17.53,23.37,140.22,116.85,116.85,2
2025-10-21 16:44:07,130,14853,1,14853,3,94.13,188.25,9.41,4.71,7.53,14.12,18.82,112.95,94.13,94.13,2
2025-08-14 05:52:40,41,14854,2,14854,6,83.09,166.17,8.31,4.15,6.65,12.46,16.62,99.70,83.09,83.09,2
2025-07-08 12:50:49,88,14855,3,14855,10,133.49,266.98,13.35,6.68,10.68,20.02,26.70,160.19,133.49,133.49,3
2025-06-02 21:05:08,375,14856,1,14856,11,103.47,206.94,10.35,5.17,8.28,15.52,20.69,124.16,103.47,103.47,2
2025-06-12 14:20:19,298,14857,3,14857,8,88.88,177.77,8.89,4.44,7.11,13.33,17.78,106.66,88.88,88.88,2
2025-03-24 05:11:00,286,14858,1,14858,7,130.59,261.20,13.06,6.53,10.45,19.59,26.12,156.72,130.59,130.59,3
2025-04-20 19:08:02,5,14859,2,14859,3,113.40,226.80,11.34,5.67,9.07,17.01,22.68,136.08,113.40,113.40,2
2025-09-21 10:21:18,439,14860,2,14860,4,100.87,201.74,10.09,5.04,8.07,15.13,20.17,121.05,100.87,100.87,2
2025-09-02 17:32:07,165,14861,3,14861,2,122.18,244.37,12.22,6.11,9.78,18.33,24.44,146.62,122.18,122.18,2
2024-11-22 13:42:41,395,14862,1,14862,9,110.85,221.69,11.08,5.54,8.87,16.63,22.17,133.02,110.85,110.85,2
2025-08-06 18:54:52,459,14863,3,14863,5,74.88,149.75,7.49,3.74,5.99,11.23,14.97,89.85,74.88,74.88,1
2025-08-02 09:21:39,214,14864,1,14864,1,84.17,168.35,8.42,4.21,6.73,12.63,16.83,101.01,84.17,84.17,2
2025-03-02 06:20:00,411,14865,2,14865,6,75.22,150.44,7.52,3.76,6.02,11.28,15.04,90.26,75.22,75.22,2
2024-11-09 10:36:44,451,14866,2,14866,12,163.04,326.10,16.30,8.16,13.05,24.46,32.62,195.66,163.04,163.04,3
2024-11-20 00:07:14,137,14867,3,14867,10,132.96,265.93,13.29,6.65,10.64,19.94,26.60,159.56,132.96,132.96,3
2024-12-12 01:53:55,284,14868,1,14868,11,123.05,246.11,12.30,6.15,9.85,18.46,24.61,147.66,123.05,123.05,2
2025-09-28 03:02:59,3,14869,3,14869,6,98.86,197.71,9.89,4.94,7.91,14.83,19.77,118.63,98.86,98.86,2
2025-08-20 08:10:28,223,14870,1,14870,11,96.26,192.52,9.63,4.81,7.70,14.44,19.25,115.51,96.26,96.26,2
2025-03-23 06:54:10,45,14871,2,14871,12,124.75,249.50,12.47,6.24,9.98,18.71,24.95,149.70,124.75,124.75,2
2025-08-23 07:29:54,94,14872,2,14872,7,105.48,210.97,10.55,5.27,8.44,15.82,21.10,126.58,105.48,105.48,2
2025-01-05 08:38:05,415,14873,3,14873,9,107.97,215.95,10.80,5.40,8.64,16.20,21.60,129.57,107.97,107.97,2
2024-12-30 05:31:31,239,14874,1,14874,8,166.36,332.75,16.63,8.33,13.32,24.96,33.28,199.65,166.36,166.36,3
2025-08-25 21:33:56,476,14875,3,14875,5,126.01,252.03,12.60,6.30,10.08,18.90,25.20,151.21,126.01,126.01,3
2024-12-10 21:20:03,344,14876,1,14876,3,111.00,222.00,11.10,5.55,8.88,16.65,22.20,133.20,111.00,111.00,2
2025-02-04 02:53:34,474,14877,2,14877,10,96.77,193.53,9.68,4.84,7.74,14.51,19.35,116.12,96.77,96.77,2
2025-02-13 20:07:06,161,14878,1,14878,4,130.51,261.03,13.05,6.53,10.44,19.58,26.11,156.62,130.51,130.51,3
2025-01-13 23:10:17,400,14879,2,14879,1,122.64,245.28,12.26,6.13,9.81,18.40,24.53,147.17,122.64,122.64,2
2025-10-12 16:18:28,24,14880,3,14880,2,71.58,143.16,7.16,3.58,5.72,10.74,14.31,85.90,71.58,71.58,1
2024-12-16 06:41:56,210,14881,1,14881,12,95.81,191.61,9.58,4.79,7.66,14.37,19.16,114.97,95.81,95.81,2
2025-02-10 15:07:41,169,14882,2,14882,7,61.98,123.94,6.20,3.09,4.95,9.30,12.39,74.37,61.98,61.98,1
2025-01-10 04:20:32,434,14883,3,14883,2,108.83,217.66,10.88,5.44,8.71,16.32,21.77,130.60,108.83,108.83,2
2025-03-23 19:54:36,258,14884,2,14884,4,80.07,160.13,8.01,4.00,6.40,12.01,16.01,96.08,80.07,80.07,2
2025-03-08 16:29:31,260,14885,3,14885,10,130.52,261.06,13.05,6.53,10.45,19.58,26.11,156.63,130.52,130.52,3
2025-05-26 06:16:19,337,14886,1,14886,8,121.04,242.08,12.10,6.05,9.69,18.16,24.21,145.25,121.04,121.04,2
2024-12-19 18:39:49,408,14887,1,14887,9,94.12,188.24,9.41,4.71,7.53,14.12,18.82,112.94,94.12,94.12,2
2025-08-21 02:28:58,357,14888,2,14888,3,117.76,235.53,11.77,5.89,9.42,17.66,23.55,141.32,117.76,117.76,2
